"Data","Último","Abertura","Máxima","Mínima","Var%"
"17.08.2010","1,7549","1,7545","1,7572","1,7465","-0,12%"
"16.08.2010","1,7570","1,7724","1,7732","1,7520","-0,86%"
"13.08.2010","1,7723","1,7687","1,7760","1,7655","0,20%"
"12.08.2010","1,7687","1,7744","1,7800","1,7655","-0,30%"
"11.08.2010","1,7740","1,7527","1,7757","1,7521","1,22%"
"10.08.2010","1,7527","1,7462","1,7635","1,7462","0,27%"
"09.08.2010","1,7480","1,7593","1,7628","1,7480","-0,68%"
"06.08.2010","1,7600","1,7543","1,7645","1,7513","0,43%"
"05.08.2010","1,7525","1,7519","1,7586","1,7487","0,05%"
"04.08.2010","1,7517","1,7594","1,7633","1,7496","-0,23%"
"03.08.2010","1,7557","1,7511","1,7632","1,7491","0,26%"
"02.08.2010","1,7511","1,7541","1,7566","1,7431","-0,17%"
"30.07.2010","1,7540","1,7612","1,7675","1,7540","-0,34%"
"29.07.2010","1,7599","1,7698","1,7702","1,7555","-0,33%"
"28.07.2010","1,7658","1,7687","1,7731","1,7561","-0,16%"
"27.07.2010","1,7687","1,7628","1,7719","1,7523","0,37%"
"26.07.2010","1,7622","1,7734","1,7742","1,7612","-0,62%"
"23.07.2010","1,7732","1,7580","1,7752","1,7523","0,88%"
"22.07.2010","1,7578","1,7807","1,7824","1,7550","-1,29%"
"21.07.2010","1,7807","1,7736","1,7853","1,7668","0,39%"
"20.07.2010","1,7738","1,7917","1,7999","1,7691","-1,04%"
"19.07.2010","1,7924","1,7850","1,7943","1,7648","0,53%"
"16.07.2010","1,7830","1,7633","1,7882","1,7615","1,13%"
"15.07.2010","1,7631","1,7631","1,7793","1,7506","0,00%"
"14.07.2010","1,7631","1,7543","1,7689","1,7490","0,52%"
"13.07.2010","1,7540","1,7603","1,7630","1,7483","-0,38%"
"12.07.2010","1,7607","1,7586","1,7685","1,7552","0,13%"
"09.07.2010","1,7585","1,7641","1,7654","1,7565","-0,31%"
"08.07.2010","1,7639","1,7666","1,7755","1,7548","-0,11%"
"07.07.2010","1,7658","1,7792","1,7862","1,7592","-0,75%"
"06.07.2010","1,7792","1,7751","1,7851","1,7488","0,23%"
"05.07.2010","1,7751","1,7668","1,7803","1,7658","0,23%"
"02.07.2010","1,7710","1,7911","1,7922","1,7677","-1,07%"
"01.07.2010","1,7901","1,8042","1,8128","1,7872","-0,77%"
"30.06.2010","1,8039","1,8112","1,8131","1,7887","-0,44%"
"29.06.2010","1,8119","1,7803","1,8173","1,7776","1,71%"
"28.06.2010","1,7814","1,7753","1,7858","1,7732","0,16%"
"25.06.2010","1,7785","1,7825","1,7886","1,7735","-0,21%"
"24.06.2010","1,7822","1,7868","1,8022","1,7767","-0,29%"
"23.06.2010","1,7873","1,7887","1,8087","1,7833","-0,04%"
"22.06.2010","1,7881","1,7706","1,7896","1,7609","0,95%"
"21.06.2010","1,7712","1,7709","1,7749","1,7486","-0,01%"
"18.06.2010","1,7713","1,7808","1,7859","1,7668","-0,53%"
"17.06.2010","1,7808","1,7855","1,7919","1,7749","-0,25%"
"16.06.2010","1,7853","1,7849","1,7998","1,7792","0,03%"
"15.06.2010","1,7847","1,8110","1,8110","1,7822","-1,47%"
"14.06.2010","1,8113","1,8092","1,8128","1,7902","0,12%"
"11.06.2010","1,8092","1,8020","1,8175","1,7960","0,37%"
"10.06.2010","1,8025","1,8508","1,8508","1,8025","-2,58%"
"09.06.2010","1,8502","1,8539","1,8539","1,8339","-0,19%"
"08.06.2010","1,8538","1,8788","1,8808","1,8506","-1,37%"
"07.06.2010","1,8795","1,8635","1,8831","1,8520","0,79%"
"04.06.2010","1,8647","1,8216","1,8687","1,8213","2,48%"
"03.06.2010","1,8196","1,8173","1,8232","1,8137","0,09%"
"02.06.2010","1,8180","1,8480","1,8495","1,8150","-1,62%"
"01.06.2010","1,8480","1,8197","1,8480","1,8150","1,53%"
"31.05.2010","1,8201","1,8148","1,8241","1,7818","0,15%"
"28.05.2010","1,8173","1,8143","1,8297","1,7990","0,17%"
"27.05.2010","1,8143","1,8720","1,8720","1,8110","-3,09%"
"26.05.2010","1,8722","1,8444","1,8730","1,8293","1,54%"
"25.05.2010","1,8438","1,8683","1,9160","1,8428","-1,37%"
"24.05.2010","1,8695","1,8544","1,8732","1,8400","0,89%"
"21.05.2010","1,8530","1,8829","1,9048","1,8445","-1,54%"
"20.05.2010","1,8819","1,8577","1,8978","1,8510","2,99%"
"19.05.2010","1,8272","1,8203","1,8586","1,8184","0,36%"
"18.05.2010","1,8206","1,8004","1,8232","1,7794","1,13%"
"17.05.2010","1,8003","1,7973","1,8348","1,7896","0,06%"
"14.05.2010","1,7993","1,7756","1,8200","1,7756","1,45%"
"13.05.2010","1,7736","1,7721","1,7805","1,7637","0,07%"
"12.05.2010","1,7723","1,7889","1,7889","1,7656","-0,94%"
"11.05.2010","1,7892","1,7715","1,7912","1,7715","1,00%"
"10.05.2010","1,7715","1,8370","1,8370","1,7675","-3,57%"
"07.05.2010","1,8370","1,8547","1,8753","1,8170","-0,95%"
"06.05.2010","1,8547","1,7947","1,8964","1,7862","3,42%"
"05.05.2010","1,7933","1,7626","1,7998","1,7626","1,69%"
"04.05.2010","1,7635","1,7269","1,7651","1,7266","2,10%"
"03.05.2010","1,7272","1,7375","1,7380","1,7255","-0,59%"
"30.04.2010","1,7375","1,7318","1,7437","1,7225","0,49%"
"29.04.2010","1,7290","1,7519","1,7523","1,7218","-1,26%"
"28.04.2010","1,7510","1,7598","1,7679","1,7450","-1,13%"
"27.04.2010","1,7711","1,7448","1,7730","1,7433","1,43%"
"26.04.2010","1,7462","1,7540","1,7561","1,7412","-0,60%"
"23.04.2010","1,7567","1,7648","1,7677","1,7542","-0,43%"
"22.04.2010","1,7643","1,7521","1,7715","1,7504","0,68%"
"21.04.2010","1,7523","1,7523","1,7532","1,7489","0,00%"
"20.04.2010","1,7523","1,7548","1,7563","1,7443","-0,15%"
"19.04.2010","1,7550","1,7604","1,7689","1,7494","-0,14%"
"16.04.2010","1,7575","1,7501","1,7684","1,7421","0,50%"
"15.04.2010","1,7487","1,7449","1,7590","1,7304","0,22%"
"14.04.2010","1,7449","1,7488","1,7508","1,7399","-0,26%"
"13.04.2010","1,7495","1,7548","1,7692","1,7486","-0,24%"
"12.04.2010","1,7537","1,7627","1,7703","1,7532","-0,65%"
"09.04.2010","1,7652","1,7801","1,7801","1,7625","-0,80%"
"08.04.2010","1,7795","1,7815","1,7913","1,7705","-0,08%"
"07.04.2010","1,7810","1,7547","1,7826","1,7520","1,52%"
"06.04.2010","1,7544","1,7614","1,7708","1,7498","-0,38%"
"05.04.2010","1,7611","1,7643","1,7655","1,7512","-0,22%"
"02.04.2010","1,7650","1,7640","1,7665","1,7640","0,02%"
"01.04.2010","1,7647","1,7814","1,7833","1,7643","-1,07%"
"31.03.2010","1,7837","1,7887","1,7910","1,7740","-0,30%"
"30.03.2010","1,7891","1,7948","1,8002","1,7857","-0,32%"
"29.03.2010","1,7949","1,8181","1,8184","1,7918","-1,28%"
"26.03.2010","1,8181","1,8206","1,8307","1,8068","-0,09%"
"25.03.2010","1,8197","1,8014","1,8218","1,7910","1,08%"
"24.03.2010","1,8002","1,7767","1,8025","1,7767","1,32%"
"23.03.2010","1,7767","1,7869","1,7956","1,7748","-0,57%"
"22.03.2010","1,7869","1,8009","1,8135","1,7869","-0,78%"
"19.03.2010","1,8009","1,7908","1,8030","1,7823","0,55%"
"18.03.2010","1,7910","1,7692","1,7932","1,7664","1,34%"
"17.03.2010","1,7674","1,7674","1,7695","1,7592","0,01%"
"16.03.2010","1,7673","1,7637","1,7711","1,7590","0,22%"
"15.03.2010","1,7635","1,7638","1,7692","1,7602","0,03%"
"12.03.2010","1,7630","1,7647","1,7700","1,7572","-0,06%"
"11.03.2010","1,7641","1,7687","1,7756","1,7636","-0,25%"
"10.03.2010","1,7685","1,7753","1,7818","1,7652","-0,38%"
"09.03.2010","1,7752","1,7878","1,8013","1,7752","-0,68%"
"08.03.2010","1,7873","1,7773","1,7913","1,7703","0,50%"
"05.03.2010","1,7784","1,7883","1,7912","1,7764","-0,56%"
"04.03.2010","1,7885","1,7902","1,7954","1,7822","-0,08%"
"03.03.2010","1,7900","1,7919","1,7942","1,7738","-0,11%"
"02.03.2010","1,7919","1,7957","1,7969","1,7797","-0,21%"
"01.03.2010","1,7957","1,8060","1,8140","1,7933","-0,64%"
"26.02.2010","1,8072","1,8241","1,8332","1,7985","-0,89%"
"25.02.2010","1,8235","1,8249","1,8411","1,8148","-0,08%"
"24.02.2010","1,8250","1,8255","1,8280","1,8164","-0,03%"
"23.02.2010","1,8255","1,8120","1,8310","1,8035","0,77%"
"22.02.2010","1,8115","1,7988","1,8126","1,7875","0,39%"
"19.02.2010","1,8045","1,8225","1,8256","1,7925","-1,26%"
"18.02.2010","1,8275","1,8330","1,8440","1,8076","-0,28%"
"17.02.2010","1,8326","1,8390","1,8550","1,8255","-0,29%"
"16.02.2010","1,8379","1,8557","1,8611","1,8379","-0,90%"
"15.02.2010","1,8545","1,8620","1,8620","1,8545","0,19%"
"12.02.2010","1,8509","1,8577","1,8782","1,8492","-0,14%"
"11.02.2010","1,8535","1,8495","1,8636","1,8390","-0,16%"
"10.02.2010","1,8565","1,8470","1,8645","1,8310","0,49%"
"09.02.2010","1,8475","1,8706","1,8835","1,8399","-1,53%"
"08.02.2010","1,8762","1,8822","1,8902","1,8517","-0,31%"
"05.02.2010","1,8820","1,8805","1,8950","1,8617","0,43%"
"04.02.2010","1,8739","1,8410","1,8980","1,8410","1,26%"
"03.02.2010","1,8505","1,8297","1,8572","1,8095","1,14%"
"02.02.2010","1,8297","1,8467","1,8490","1,8240","-1,50%"
"01.02.2010","1,8575","1,8690","1,8985","1,8468","-1,46%"
"29.01.2010","1,8850","1,8693","1,8971","1,8473","0,80%"
"28.01.2010","1,8700","1,8580","1,8790","1,8436","0,92%"
"27.01.2010","1,8530","1,8365","1,8705","1,8301","0,93%"
"26.01.2010","1,8360","1,8165","1,8505","1,8136","0,82%"
"25.01.2010","1,8210","1,8150","1,8240","1,8092","0,26%"
"22.01.2010","1,8162","1,8030","1,8331","1,7855","0,70%"
"21.01.2010","1,8035","1,7885","1,8097","1,7815","0,78%"
"20.01.2010","1,7895","1,7704","1,7956","1,7700","1,06%"
"19.01.2010","1,7708","1,7597","1,7814","1,7597","0,61%"
"18.01.2010","1,7600","1,7710","1,7787","1,7585","-0,66%"
"15.01.2010","1,7717","1,7580","1,7742","1,7555","0,75%"
"14.01.2010","1,7585","1,7575","1,7740","1,7490","0,09%"
"13.01.2010","1,7570","1,7462","1,7617","1,7335","0,51%"
"12.01.2010","1,7480","1,7340","1,7506","1,7320","0,69%"
"11.01.2010","1,7360","1,7265","1,7395","1,7150","0,57%"
"08.01.2010","1,7262","1,7461","1,7522","1,7218","-1,16%"
"07.01.2010","1,7465","1,7310","1,7518","1,7310","0,81%"
"06.01.2010","1,7325","1,7296","1,7393","1,7241","0,09%"
"05.01.2010","1,7310","1,7193","1,7398","1,7145","0,57%"
"04.01.2010","1,7212","1,7288","1,7338","1,7161","-1,25%"
"01.01.2010","1,7430","1,7430","1,7430","1,7430","0,00%"
